username,Unnamed: 0,shortcode,display_url,edge_media_preview_like,comments_disabled,edge_media_to_comment,dimensions_height,dimensions_width,edge_media_to_caption,tags,taken_at_timestamp,shareable,popular_hashtags,mean_no_of_likes,mean_no_of_comments
_semu_,3570,BzBFEVBlUgH,https://scontent-bom1-2.cdninstagram.com/vp/5c751a9c0a23d1e809b500e7ad4dec78/5DB01053/t51.2885-15/e35/62253722_199657694285132_6005052412313814598_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MjA3MTk1OTU5MTI1Mjc0MDEwMw%3D%3D.2,294,False,2,440,640,"#HealofyisBack

Join me on Healofy App, India's #1 Women Social Network with 10 million active women community.

Download the App from the Google Play Store and get a chance to win Hyundai i20 and more Gifts!! Hurry UP!

Install app: https://healofy.com/app","'1', 'HealofyisBack'",1561216852,1,0,4314.2,158.8
_semu_,3576,ByT3VxZlVWj,https://scontent-bom1-2.cdninstagram.com/vp/76249f0f152b1059aa00fd6d722e33c3/5DA34AD9/t51.2885-15/e35/61697000_383333992282305_4242889633885716260_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MjA1OTIzMjg0MzM0ODEzNzM3OQ%3D%3D.2,4794,False,172,600,480,#himachali,'himachali',1559699705,1,0,4314.2,158.8
_semu_,3577,BySFFmiFEoQ,https://scontent-bom1-2.cdninstagram.com/vp/77e3acb6dc910731f913dc5c4123c5ab/5DB0F7BD/t51.2885-15/e35/61158025_159144818457878_1093413897499493515_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MjA1ODczMDM1NDg2NTYyMTUyMA%3D%3D.2,3854,False,135,600,480,"??

.

.

#indianarmy 

#army 

#love","'love', 'indianarmy', 'army'",1559639804,1,1,4314.2,158.8
_semu_,3581,Bx2UVlwlIzp,https://scontent-bom1-2.cdninstagram.com/vp/99e9af1cda447ea905a8f574ca813540/5DB8F2C3/t51.2885-15/e35/61070207_1722606574509077_4185546783781012284_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MjA1MDkxNjEyNDg5NjU2MjQwOQ%3D%3D.2,3904,False,115,600,480,"????

.

.

#blackandwhite",'blackandwhite',1558708275,1,0,4314.2,158.8
_semu_,3592,BxEFQFcjgyK,https://scontent-bom1-2.cdninstagram.com/vp/cf61b64e03888eef4998099d8cfc97e9/5DA07DD6/t51.2885-15/e35/57408278_615502385583055_3507076560975795423_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MjAzNjc3NjAyNzA3MDI3MDYwMg%3D%3D.2,8725,False,370,937,750,"????

.

.

@pure_pahadann



#_semu_",'_semu_',1557022644,1,0,4314.2,158.8
adventurouskate,75,BzGac4QFKaW,https://scontent-bom1-2.cdninstagram.com/vp/e5b57bc85790210e4af2caa49ae6b196/5DAF670F/t51.2885-15/e35/s1080x1080/62272332_2479668168932615_6649213082474256355_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MjA3MzQ2MTAxMjIwNDY2MDM3NA%3D%3D.2,533,False,12,720,1080,"??THE HILLS ARE ALIIIIIIIVE ?? Can you believe this is #Italy?! I used to think that Sicily was the most different part of Italy, but not anymore � #AltoAdige is. This region in the northeast has been passed back and forth between Italy and Austria many times over the centuries, and as a result, it more resembles Austria, Germany, or Switzerland. ? This is one of the 11 things that I learned on my latest trip to Italy � and guess what, that�s a blog post I published today! Click on the link in my profile to find out the other 10. #dolomites #southtyrol ?? Have you been to Alro Adige?","'Italy', 'southtyrol', 'dolomites', 'AltoAdige'",1561395835,1,0,910.013698630137,38.60273972602739
adventurouskate,76,BzD_vbnF9Mo,https://scontent-bom1-2.cdninstagram.com/vp/9e799d3f878d1cafc754f84b874b9818/5DC0CD13/t51.2885-15/e35/62547107_608708309624902_3396597880097174209_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=8&ig_cache_key=MjA3Mjc4MDU4OTkxMzA2ODMyOA%3D%3D.2,1360,False,54,1189,1080,"I am home, home, home. ?? Three weeks in #Italy have come to a close. A country I adore; a country I never tire of visiting. I also did a bit of an Instagram experiment � I wanted to see if I could take a good, Instagram-worthy photo of myself every day I was there. And I did (plus this pro photo shoot in #Florence with @alexandrajitariuc). While taking photos of yourself is possibly while traveling solo, it�s a LOT easier and faster when you have friends with you. I enjoyed it. I�ll probably do more of it. ?? I�m so Italy-enamored, I plan to get a post out about it tomorrow on the blog. Stay tuned for that. ???? Did you enjoy the 21 days of photos of me, or do you prefer photos of scenery and stuff?","'Italy', 'Florence'",1561314723,1,0,910.013698630137,38.60273972602739
adventurouskate,77,By-qWWUlEGa,https://scontent-bom1-2.cdninstagram.com/vp/01e29df330e13d3a07f25086efb0e638/5DA61740/t51.2885-15/e35/p1080x1080/62375500_1567025436765020_4907231961963455358_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MjA3MTI3OTEzMjM4NjU0MTk3OA%3D%3D.2,883,False,52,1350,1080,"Say hey to your gargoyle for me. ?? The first two times I went to #Milan, I only stayed for 24 hours and barely saw any of it. This time I had five days to soak it up � but I�ll be honest, as this is the end of a three-week trip, I spent a lot of the time chilling and catching up on work. But I had always wondered about Milan � it�s 1) a big city 2) in Italy 3) with great flight connections. Is this a place where I could live? ?? After enjoying aperitivos and gelato, taking the tram around the city, and trying to genuinely get a sense of what makes Milan tick, I think I COULD live here if necessary � but the burning desire just isn�t there. It�s fun to visit, though, and I�d be happy to add a few days onto the end of a trip next time. But my heart still belongs to Bologna, a city that just radiates warmth and joy. ???? If you had to live somewhere in Italy, where would it be?",'Milan',1561135735,1,0,910.013698630137,38.60273972602739
adventurouskate,78,By8EdJAFY2B,https://scontent-bom1-2.cdninstagram.com/vp/2c3c3a8dba925c8a6011cbebcc334a16/5DB8CBD3/t51.2885-15/e35/p1080x1080/62111584_883634731996332_5596889981014751815_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MjA3MDU0OTUyMzM5OTU0NDE5Mw%3D%3D.2,942,False,40,1350,1080,"Is it true that #Milan is a fashionable town? Um YEP. ?? Last night I went out for aperitivo in a cool part of the city with some local friends and I was blown away by how well everyone was dressed! The men more than the women. Tight fitted suits, perfectly coiffed hair...I felt like such a schlub by comparison! ?? Today I finally saw the top item on my Milan bucket list: The Last Supper. What a painting � it was incredible to see it. The Last Supper sells out months in advance so I went on a tour with @walkstours that included The Last Supper and a tour of Milan�s Duomo, including the rooftop. The last time I saw the Duomo, 15 years ago, it was covered in scaffolding, so this was so much better! Thanks for comping me, @walkstours. ???? Tomorrow is my last full day in #Italy (well, at least until September) � what should I do? Besides eat a ton of gelato?","'Italy', 'Milan'",1561048759,1,0,910.013698630137,38.60273972602739
adventurouskate,79,By5gXhTl7v3,https://scontent-bom1-2.cdninstagram.com/vp/860afeb92b1d3fea5b4d57d90e55bd41/5DB14EC9/t51.2885-15/e35/s1080x1080/62100659_2351235665120422_6503980783828205892_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MjA2OTgyNzg1NzU1MTk2NTE3NQ%3D%3D.2,892,False,35,724,1080,"Train life. ?? Trains are my favorite way to travel #Italy, and while they�re not perfect for EVERYWHERE, they cover a ton of the country. Plus they�re exceedingly pleasant, especially my favorite train, the #Frecciarossa, the high speed train. Huge thanks to @italiarail for comping me two first class Italy rail passes for this trip and allowing me to zip around at 300 kph with ease. You need to book reservations for the high speed trains, but it�s only �10 per train and first class is SOOOOOO nice. The seats are luxurious and they give you free drinks and snacks (including wine � this is Italy after all). I found out yesterday there�s actually a direct Frecciarossa from Torino, in the far northwest, to Lecce, in the far southeast. It takes 11.5 hours and that�s one ride I wouldn�t mind taking! Next time. ?? Have you traveled Italy by train?","'Frecciarossa', 'Italy'",1560962730,1,0,910.013698630137,38.60273972602739
adventurouskate,80,By20sKhl0CI,https://scontent-bom1-2.cdninstagram.com/vp/7a728f1636857e18ffd17658a95d2a9d/5DB020CE/t51.2885-15/e35/p1080x1080/64591897_391120568175689_1162461566392226127_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MjA2OTA3MjgxMjE5OTg1NDIxNg%3D%3D.2,742,False,26,1270,1080,"This is the best chocolatey beverage you�ve never heard of � the #bicerin! ?? The bicerin � pronounced BEE-chih-REEN � is from the city of #Torino, which I am exploring today. It�s a combination of hot chocolate and coffee topped with a cream floater. It�s delicious � and if you�re starting to feel sleepy, this will give you the rush you need to keep up sightseeing! ? I had mine at Cafe Al Bicerin, which dates back to 1763 and feels like a time capsule. I highly recommend stopping there on a trip to Torino, but I�d love to try other cafes to see if they have a unique twist on it! Torino is a lovely city and it was a super-easy day trip from Milan: just one hour on the high-speed Frecciarossa train. #italy ???? Have you ever had a bicerin? Does it look like something you�d try?","'bicerin', 'Torino', 'italy'",1560872721,1,0,910.013698630137,38.60273972602739
adventurouskate,81,By0ZzixlhMS,https://scontent-bom1-2.cdninstagram.com/vp/671763bc17d75036d9dc4cb003f711ae/5DBA6E54/t51.2885-15/e35/s1080x1080/61979200_2059394214367618_4655093998079880148_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MjA2ODM5MTYyMjA2NTEzMjMwNg%3D%3D.2,831,False,27,836,1080,"Everything on Instagram is insanely posed, but this is the closest to how I actually look on a normal day. Clutching my camera. No lipstick because I�ll inevitably smear it all over the camera screen and thus all over my face. Fake leather moto jacket on top of whatever dress I *think* will look good, and frankly, I�m rolling the dice. Oh, and let�s not forget the shoes that are completely impractical for climbing a mountain because I thought there were steps to the top! (There are not.) But you know what? These pics are just as real as any of the posed ones. And this was a seriously cool spot (#Mottarrone) � on a clear day you can see seven of Italy�s lakes! I counted five. #piemonte #italia #photographerlife ? What are you getting up to this week?","'piemonte', 'italia', 'photographerlife', 'Mottarrone'",1560791517,1,0,910.013698630137,38.60273972602739
adventurouskate,82,Byx-69hFVbC,https://scontent-bom1-2.cdninstagram.com/vp/a156f034371296b3eae490b6a87ca812/5DBFD24C/t51.2885-15/e35/p1080x1080/61835956_302854963955569_258005002604473561_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MjA2NzcxMDQzNDYwNjQwNTMxNA%3D%3D.2,972,False,56,1350,1080,"#ThisIs34. ?? I�m in the closing months of being 34 years old, and enjoying every minute of it. I have yet to reach an age that I am genuinely uncomfortable to be, and even though turning 35 in August will@push me into a new age bracket, I�m embracing it. Aging is a privilege. There are always new and exciting adventures ahead. ? I�ve had the most beautiful two days in Lake Orta � I need to come back here someday! ?? How old are you now and how do you feel?",'ThisIs34',1560710313,1,0,910.013698630137,38.60273972602739
adventurouskate,83,ByvHtHSljM9,https://scontent-bom1-2.cdninstagram.com/vp/0634d96613da700655a5a9e10bd66f9f/5DB69099/t51.2885-15/e35/s1080x1080/61833480_2493849610681540_366898401799111863_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MjA2NjkwNDY0MDUxNjQwNDAyOQ%3D%3D.2,1158,False,63,749,1080,"Everyone is familiar with Lake Como, but there are even better lakes in this part of #Italy � like #LakeMaggiore in #Piedmont. This immense lake is pure glamour. I only wish I had come a few months ago when the mountains were capped with snow! So beautiful. If you�re coming here, I recommend checking out the small town of #Stresa and taking the ferry to the islands. Stresa has some good restaurants and Wes Anderson-looking hotels. It�s definitely not as busy or as famous here as Lake Como. And if you stick around, there are even quieter lakes to explore � like Lake Orta, where I just arrived for the next two days. ?? #piemonte #lagodimaggiore ???? Do you have a special lake you�ve discovered on your travels?","'Italy', 'piemonte', 'LakeMaggiore', 'lagodimaggiore', 'Piedmont', 'Stresa'",1560614255,1,0,910.013698630137,38.60273972602739
adventurouskate,84,BysWU5xF4tQ,https://scontent-bom1-2.cdninstagram.com/vp/b74dea6753e360eb0fec624bf53151d3/5DC11BEE/t51.2885-15/e35/62247763_615804688912896_689004925600968486_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MjA2NjEyNDUyMjQ5NTkwNDU5Mg%3D%3D.2,791,False,44,1350,1080,"Confession time � ever used #Tinder on your travels? I have. Not often, but enough to make things interesting. ?? If you�re traveling solo, meeting someone via Tinder can be a great way to gain insight into the culture. ?? And once when I was in Guatemala with one of my tours, my girls and I used Tinder to invite as many guys as possible to meet up with us at a bar. ?? But MOST interesting is when you go to a conference full of your friends and colleagues whom you adore but see rarely, and use Tinder just to see who�s single and looking at the moment. ?? Thinking of using it? Go for it. Just make sure that someone you trust knows your plans and check in with him or her. ? Have you used Tinder or other dating apps on your travels?",'Tinder',1560521258,1,0,910.013698630137,38.60273972602739
adventurouskate,85,Byp7bZ-FfPt,https://scontent-bom1-2.cdninstagram.com/vp/26301a4aeba216c50385ec29d441e79b/5DC55546/t51.2885-15/e35/64730241_492704418135845_3832802273317166540_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=8&ig_cache_key=MjA2NTQ0MzI3MjE4MTI4MTc3Mw%3D%3D.2,1121,False,38,1332,1080,"The #Dolomites really do deliver. ? For my final day at @ciasasalares in #SouthTyrol, I went on a hike into the mountains! HOW GORGEOUS IS THIS?! We literally started on the ground by the hotel and climbed on and on and on. ??????? I held up surprisingly well � last time I hiked at altitude, in Vail, I was exhausted at the mildest exertions. This was just fun � and stunning. When you walk to the top, you have a 360-degree view of jagged peaks. I felt like Maria in The Sound of Music! ?? Some wine and cacio e pepe later and a dip in the hot tub were DEFINITELY earned! ? Thanks to the Ciasa Salares staff for making it such a beautiful stay. Today @cailinoneil and I are on a 8.5-hour journey by van, bus, and four trains to Lake Como. So excited to see the scenery tomorrow! #altoadige #italy #italia ???? Where is your favorite place to hike?","'italia', 'SouthTyrol', 'altoadige', 'Dolomites', 'italy'",1560440046,1,0,910.013698630137,38.60273972602739
adventurouskate,87,Bykwm5FFkAk,https://scontent-bom1-2.cdninstagram.com/vp/d705cda15f72345ae472bed9eb45e21b/5DC1C34E/t51.2885-15/e35/s1080x1080/61586554_625130721303067_2319542575440677629_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MjA2Mzk4ODMwODEwMzgwNzAxMg%3D%3D.2,878,False,25,949,1080,"The #Dolomites are MAGICAL. ? Today I went on a tour of the region with @ciasasalares and I enjoyed the gorgeous peaks, wood cabins, and chocolate box-like villages. This region delivers on every front � and my friends in Emilia-Romagna night kill me for saying this, but the local form of prosciutto here, speck, is TRANSCENDENTLY GOOD. I nearly died. ? Tomorrow is all about the hiking. Check out some more videos from the Dolomites on my Stories! ???? What are you up to this fine Tuesday?",'Dolomites',1560266601,1,0,910.013698630137,38.60273972602739
adventurouskate,88,ByiRXalFwpK,https://scontent-bom1-2.cdninstagram.com/vp/83f59d1f52302bd53791b60d5d73ca23/5DC39021/t51.2885-15/e35/s1080x1080/64283460_706984099771474_5921092123169277229_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MjA2MzI4Nzk1NTE2NzMxNjU1NA%3D%3D.2,580,False,15,749,1080,"Hello #Dolomites! ?? After the insanity of #Traverse19, I knew I would need to relax and recover � so @cailinoneil and I headed to @ciasasalares. This is the view from our sweet balcony! This resort is gorgeous and looks far more like something in Austria or Germany than in #Italy! It�s not a surprise � this Italian region, #SouthTyrol or #AltoAdige, has a long history of being passed back and forth between the two countries, and both German and Italian are spoken here, as well as the local language Ladin. Over the next few days we will be exploring the gorgeous mountain landscapes, eating delicious food, and soaking up the spa. Just what we need after four days of parties, networking, and too little sleep. I can�t wait! ?? This top is by @dereklam (man do I love that brand) and the sunglasses are @tomford as always. ? Have you been to the Dolomites?","'Italy', 'SouthTyrol', 'Dolomites', 'Traverse19', 'AltoAdige'",1560183112,1,0,910.013698630137,38.60273972602739
adventurouskate,89,ByfpBWSl8B3,https://scontent-bom1-2.cdninstagram.com/vp/76940709b9638b62e4a81a64702bb9e9/5DC4C9E8/t51.2885-15/e35/61194194_202424654076441_4978556557036370850_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MjA2MjU0NzU2NjkxOTY2MzczNQ%3D%3D.2,784,False,53,998,1080,"What are your feelings on...gelato? ?? When I first went to #Italy during my semester abroad in 2004, I got into the habit of having gelato every day. I still do almost every day when I�m back. It�s so much better than regular ice cream � and it�s cheap and served in small portions! ? Here are some tips: look for a gelateria with metal tins, the gelato isn�t piled up super high, the banana is gray, and the pistachio is brownish. If you follow that advice, you�ve probably found a decent gelato place. Here in #Trento I loved the gelato at a place called Gelateria Cherry. ?? My favorite flavors? I love the combo of limone and lampone (lemon and raspberry), but I�m always up for stracciatella (chocolate chip) or fragola (strawberry). #visittrentino #Traverse19 What�s your favorite gelato flavor?","'Trento', 'visittrentino', 'Italy', 'Traverse19'",1560094851,1,0,910.013698630137,38.60273972602739
adventurouskate,90,BydG_p8FQ9g,https://scontent-bom1-2.cdninstagram.com/vp/95d5f985e23f5e2642fbef134db2945d/5D9FCAC6/t51.2885-15/e35/60635745_439681876832851_1685698398503382676_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&se=7&ig_cache_key=MjA2MTgzNDk2NzA0MzA4NDEyOA%3D%3D.2,1064,False,25,1344,1080,"Romance on #LakeGarda. ?? My little excursion to the town of #RivaDelGarda yesterday was one of the highlights of my time in #Trentino and all of #Italy! The lake is SO impressive � wild, windy, and surrounded by enormous mountains. It simultaneously feels like the Alps and the tropics � such a cool place! I had barely heard of Lake Garda before this trip, even having traveled extensively in Italy, but now it�s one of my favorite nature destinations in the country. Trentino, you are a superstar. I can�t believe how much you have to offer. #Traverse19 ??? What destination surprised you?","'Trentino', 'Italy', 'LakeGarda', 'RivaDelGarda', 'Traverse19'",1560009903,1,0,910.013698630137,38.60273972602739
adventurouskate,91,Byak7M-F1Qk,https://scontent-bom1-2.cdninstagram.com/vp/727bffa3742d54bd10999fff78c181d5/5DBE5EFC/t51.2885-15/e35/s1080x1080/61686751_2258704634167097_2405074401791359735_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MjA2MTEyMjE3NzUyNTU2ODU0OA%3D%3D.2,1038,False,29,789,1080,"#Trentino, you are SO pretty � even when you make my hair crazy! ?? Today my friends and I road tripped down to #LakeGarda! This enormous lake is surrounded by tall mountains, while palm trees dot the landscape � it�s an interesting mix! ??? We visited the town of #RivaDelGarda, which is pastel-perfect. It reminded me a lot of Liguria, even though we are far from the sea! We climbed 165 steps to the top of the tower and the view was outstanding. I wish I had more time to explore Lake Garda, and I�m curious to see how it compares to Lake Como and Lake Maggiore later in the trip. #visittrentino #Traverse19 ?? Have you been to Lake Garda? Or anywhere that has both mountains and palm trees?","'Trentino', 'LakeGarda', 'visittrentino', 'RivaDelGarda', 'Traverse19'",1559924932,1,0,910.013698630137,38.60273972602739
